Int1	Int2	Correlation	Sign	Edge_Width(abs(correlation)*10)	Pvalue
Providencia alcalifaciens DSM 30120	Edwardsiella ictaluri 93-146	0.826241859587	+	8.26241859587	1.33270899193e-196
Providencia alcalifaciens DSM 30120	Thiomicrospira crunogena XCL-2	0.800575966618	+	8.00575966618	1.19049855235e-175
Providencia alcalifaciens DSM 30120	Erwinia billingiae Eb661	0.834336707442	+	8.34336707442	6.15538065767e-204
Providencia alcalifaciens DSM 30120	Pantoea ananatis LMG 5342	0.819194285087	+	8.19194285087	1.61315885094e-190
Providencia alcalifaciens DSM 30120	Corynebacterium lipophiloflavum DSM 44291	0.801493286599	+	8.01493286599	2.40217914429e-176
Providencia alcalifaciens DSM 30120	Moritella sp. PE36	0.809698821038	+	8.09698821038	9.90316280657e-183
Providencia alcalifaciens DSM 30120	Wigglesworthia glossinidia endosymbiont of Glossina brevipalpis	0.806010190386	+	8.06010190386	8.01250346673e-180
Providencia alcalifaciens DSM 30120	Candidatus Moranella endobia PCIT	0.856495585223	+	8.56495585223	3.0967649594e-226
Providencia alcalifaciens DSM 30120	Pantoea vagans C9-1	0.848417593836	+	8.48417593836	1.07645327079e-217
Providencia alcalifaciens DSM 30120	Providencia stuartii ATCC 25827	0.851225260319	+	8.51225260319	1.32129635412e-220
Providencia alcalifaciens DSM 30120	Serratia sp. AS12	0.844289767667	+	8.44289767667	1.60730861319e-213
Providencia alcalifaciens DSM 30120	Serratia odorifera DSM 4582	0.833273860815	+	8.33273860815	5.95425133211e-203
Providencia alcalifaciens DSM 30120	Vibrio coralliilyticus ATCC BAA-450	0.807342592672	+	8.07342592672	7.25463510455e-181
Providencia alcalifaciens DSM 30120	Legionella pneumophila str. Paris	0.819565338047	+	8.19565338047	7.8356107087e-191
Providencia alcalifaciens DSM 30120	Candidatus Blochmannia pennsylvanicus str. BPEN	0.815036593631	+	8.15036593631	4.71047167349e-187
Providencia alcalifaciens DSM 30120	Buchnera aphidicola str. Bp (Baizongia pistaciae)	0.810569134634	+	8.10569134634	1.99690691812e-183
Providencia alcalifaciens DSM 30120	Erwinia amylovora ATCC 49946	0.841078859841	+	8.41078859841	2.34299946582e-210
Providencia alcalifaciens DSM 30120	Xenorhabdus nematophila ATCC 19061	0.813364998829	+	8.13364998829	1.10085535523e-185
Providencia alcalifaciens DSM 30120	Yersinia pseudotuberculosis IP 31758	0.830452675714	+	8.30452675714	2.27757592685e-200
Providencia alcalifaciens DSM 30120	Dickeya dadantii 3937	0.836933691687	+	8.36933691687	2.24561728713e-206
Providencia alcalifaciens DSM 30120	Rahnella sp. Y9602	0.818582941141	+	8.18582941141	5.28201268849e-190
Providencia alcalifaciens DSM 30120	Rahnella aquatilis CIP 78.65 = ATCC 33071	0.834069128885	+	8.34069128885	1.09153479546e-203
Providencia alcalifaciens DSM 30120	Dickeya zeae Ech1591	0.853182660769	+	8.53182660769	1.13704933559e-222
Providencia alcalifaciens DSM 30120	Eubacterium rectale M104/1	-0.30579898416	-	3.0579898416	2.16822226212e-18
Providencia alcalifaciens DSM 30120	Dickeya dadantii Ech703	0.862697681157	+	8.62697681157	3.71193338761e-233
Providencia alcalifaciens DSM 30120	Micrococcus luteus SK58	0.801281963536	+	8.01281963536	3.47587625744e-176
Providencia alcalifaciens DSM 30120	Sodalis glossinidius str. 'morsitans'	0.825371532551	+	8.25371532551	7.77513228989e-196
Providencia alcalifaciens DSM 30120	Xenorhabdus bovienii SS-2004	0.843677512662	+	8.43677512662	6.52911777674e-213
Providencia alcalifaciens DSM 30120	Bacillus coahuilensis m4-4	0.805046978817	+	8.05046978817	4.49612368745e-179
Providencia alcalifaciens DSM 30120	gamma proteobacterium NOR5-3	0.807387060123	+	8.07387060123	6.69361708147e-181
Providencia alcalifaciens DSM 30120	Pantoea sp. At-9b	0.820367887785	+	8.20367887785	1.63418416586e-191
Providencia alcalifaciens DSM 30120	Proteus penneri ATCC 35198	0.825613800307	+	8.25613800307	4.76339690908e-196
Providencia alcalifaciens DSM 30120	Grimontia hollisae CIP 101886	0.809686424055	+	8.09686424055	1.01310315497e-182
Providencia alcalifaciens DSM 30120	Vibrio anguillarum 775	0.806582516154	+	8.06582516154	2.86209816373e-180
Providencia alcalifaciens DSM 30120	Plautia stali symbiont	0.817104533968	+	8.17104533968	9.13086706544e-189
Providencia alcalifaciens DSM 30120	Buchnera aphidicola str. Ak (Acyrthosiphon kondoi)	0.828493655312	+	8.28493655312	1.32719269948e-198
Providencia alcalifaciens DSM 30120	Dickeya dadantii Ech586	0.825209821865	+	8.25209821865	1.07785416505e-195
Providencia alcalifaciens DSM 30120	Baumannia cicadellinicola str. Hc (Homalodisca coagulata)	0.82009038671	+	8.2009038671	2.81241210795e-191
Providencia alcalifaciens DSM 30120	Pantoea sp. aB	0.841188331672	+	8.41188331672	1.83262544474e-210
Providencia alcalifaciens DSM 30120	Photorhabdus asymbiotica	0.842633566786	+	8.42633566786	7.02763840046e-212
Providencia alcalifaciens DSM 30120	Pectobacterium carotovorum subsp. carotovorum PC1	0.826569755941	+	8.26569755941	6.83982534349e-197
Providencia alcalifaciens DSM 30120	Pectobacterium atrosepticum SCRI1043	0.838078962568	+	8.38078962568	1.83035801878e-207
Escherichia albertii TW07627	Yersinia enterocolitica subsp. enterocolitica 8081	0.861953434257	+	8.61953434257	2.61759575188e-232
Escherichia albertii TW07627	Erwinia pyrifoliae Ep1/96	0.855082724785	+	8.55082724785	1.05216388787e-224
Escherichia albertii TW07627	Cronobacter turicensis z3032	0.848642722201	+	8.48642722201	6.32073638249e-218
Escherichia albertii TW07627	Pectobacterium wasabiae WPP163	0.860786651776	+	8.60786651776	5.46857057019e-231
Escherichia albertii TW07627	Enterobacter aerogenes KCTC 2190	0.819135853596	+	8.19135853596	1.80715826239e-190
Escherichia albertii TW07627	Enterobacter cancerogenus ATCC 35316	0.822506262812	+	8.22506262812	2.41353616533e-193
Escherichia albertii TW07627	Lactobacillus brevis subsp. gravesensis ATCC 27305	0.845021547547	+	8.45021547547	2.98566465747e-214
Escherichia albertii TW07627	Enterobacter sp. 638	0.823733411853	+	8.23733411853	2.0937838176e-194
Escherichia albertii TW07627	Serratia proteamaculans 568	0.806197669698	+	8.06197669698	5.72110164823e-180
Escherichia albertii TW07627	Escherichia coli TW10509	0.989567541229	+	9.89567541229	0.0
Escherichia albertii TW07627	Edwardsiella ictaluri 93-146	0.812936336276	+	8.12936336276	2.45747092213e-185
Escherichia albertii TW07627	Klebsiella oxytoca KCTC 1686	0.825698662701	+	8.25698662701	4.01145229121e-196
Escherichia albertii TW07627	Citrobacter youngae ATCC 29220	0.879308819208	+	8.79308819208	1.67566701976e-253
Escherichia albertii TW07627	Vibrio metschnikovii CIP 69.14	0.808741568069	+	8.08741568069	5.70852092421e-182
Escherichia albertii TW07627	Staphylococcus epidermidis W23144	0.812161397774	+	8.12161397774	1.04399152089e-184
Escherichia albertii TW07627	Citrobacter sp. 30_2	0.845538769563	+	8.45538769563	9.03727426069e-215
Escherichia albertii TW07627	Erwinia billingiae Eb661	0.837280977765	+	8.37280977765	1.05212804775e-206
Escherichia albertii TW07627	Pantoea ananatis LMG 5342	0.873891079774	+	8.73891079774	1.49721260085e-246
Escherichia albertii TW07627	Corynebacterium lipophiloflavum DSM 44291	0.851555669687	+	8.51555669687	5.94952106522e-221
Escherichia albertii TW07627	Actinomyces coleocanis DSM 15436	0.871303059611	+	8.71303059611	2.416711329e-243
Escherichia albertii TW07627	Lactobacillus vaginalis ATCC 49540	0.876447968378	+	8.76447968378	8.6211026703e-250
Escherichia albertii TW07627	Citrobacter koseri ATCC BAA-895	0.927317652773	+	9.27317652773	0.0
Escherichia albertii TW07627	Pantoea vagans C9-1	0.807886543108	+	8.07886543108	2.70646321377e-181
Escherichia albertii TW07627	Providencia stuartii ATCC 25827	0.824221433668	+	8.24221433668	7.87774745855e-195
Escherichia albertii TW07627	Enterobacter lignolyticus SCF1	0.896325946096	+	8.96325946096	1.00126339767e-277
Escherichia albertii TW07627	Salmonella bongori NCTC 12419	0.936866022155	+	9.36866022155	0.0
Escherichia albertii TW07627	Enterobacter cloacae subsp. cloacae ATCC 13047	0.851916174539	+	8.51916174539	2.4856360893e-221
Escherichia albertii TW07627	Corynebacterium striatum ATCC 6940	0.879478714744	+	8.79478714744	1.00189106666e-253
Escherichia albertii TW07627	Bacillus cereus SJ1	0.942897972265	+	9.42897972265	0.0
Escherichia albertii TW07627	Serratia odorifera DSM 4582	0.832359877863	+	8.32359877863	4.13814812374e-202
Escherichia albertii TW07627	Citrobacter rodentium ICC168	0.939572587705	+	9.39572587705	0.0
Escherichia albertii TW07627	Erwinia amylovora ATCC 49946	0.872391018449	+	8.72391018449	1.10460498167e-244
Escherichia albertii TW07627	Xenorhabdus nematophila ATCC 19061	0.835979820235	+	8.35979820235	1.78542542773e-205
Escherichia albertii TW07627	Salmonella enterica subsp. enterica serovar Dublin str. SD3246	0.961128878862	+	9.61128878862	0.0
Escherichia albertii TW07627	Rahnella aquatilis CIP 78.65 = ATCC 33071	0.818457837808	+	8.18457837808	6.72934018531e-190
Escherichia albertii TW07627	Dickeya zeae Ech1591	0.842764312117	+	8.42764312117	5.22371090947e-212
Escherichia albertii TW07627	Eubacterium rectale M104/1	-0.32693824926	-	3.2693824926	6.16535762906e-21
Escherichia albertii TW07627	Dickeya dadantii Ech703	0.810630577264	+	8.10630577264	1.78289785744e-183
Escherichia albertii TW07627	Micrococcus luteus SK58	0.811721478746	+	8.11721478746	2.36604001661e-184
Escherichia albertii TW07627	Sodalis glossinidius str. 'morsitans'	0.835989921035	+	8.35989921035	1.74677689999e-205
Escherichia albertii TW07627	Xenorhabdus bovienii SS-2004	0.834903660353	+	8.34903660353	1.82244200831e-204
Escherichia albertii TW07627	Bacillus coahuilensis m4-4	0.872807642649	+	8.72807642649	3.36353101266e-245
Escherichia albertii TW07627	Rheinheimera sp. A13L	0.913774751597	+	9.13774751597	2.13629835163e-307
Escherichia albertii TW07627	Pantoea sp. At-9b	0.865994677746	+	8.65994677746	5.6325901208e-237
Escherichia albertii TW07627	Neisseria mucosa ATCC 25996	0.802373292002	+	8.02373292002	5.13237565559e-177
Escherichia albertii TW07627	Pseudomonas syringae pv. morsprunorum str. M302280	0.888834544449	+	8.88834544449	1.41466962413e-266
Escherichia albertii TW07627	Dickeya dadantii Ech586	0.880050003319	+	8.80050003319	1.76703222543e-254
Escherichia albertii TW07627	Eubacterium siraeum 70/3	-0.301551404894	-	3.01551404894	6.65822597819e-18
Escherichia albertii TW07627	Dermacoccus sp. Ellin185	0.913810691545	+	9.13810691545	1.82899704286e-307
Escherichia albertii TW07627	Pectobacterium atrosepticum SCRI1043	0.841167431613	+	8.41167431613	1.92066025338e-210
Dorea longicatena DSM 13814	Coprococcus catus GD/7	0.843683350234	+	8.43683350234	6.4426225402e-213
Dorea longicatena DSM 13814	Prevotella sp. oral taxon 299 str. F0039	-0.304217808555	-	3.04217808555	3.29931378049e-18
Dorea longicatena DSM 13814	Cyclobacterium marinum DSM 745	-0.343606225729	-	3.43606225729	4.32372584599e-23
Dorea longicatena DSM 13814	Fusobacterium varium ATCC 27725	-0.37052035137	-	3.7052035137	7.44252082566e-27
Dorea longicatena DSM 13814	Prevotella marshii DSM 16973	-0.382949573846	-	3.82949573846	1.02086601998e-28
Dorea longicatena DSM 13814	Capnocytophaga sp. oral taxon 338 str. F0234	-0.362865177181	-	3.62865177181	9.53393739347e-26
Dorea longicatena DSM 13814	Prevotella oris C735	-0.330829051185	-	3.30829051185	1.99016726022e-21
Dorea longicatena DSM 13814	Prevotella denticola CRIS 18C-A	-0.3929139979	-	3.929139979	2.86107361529e-30
Dorea longicatena DSM 13814	Coprococcus comes ATCC 27758	0.80382490793	+	8.0382490793	3.95552280324e-178
Dorea longicatena DSM 13814	Pasteurella multocida 36950	-0.315003768058	-	3.15003768058	1.78835852571e-19
Dorea longicatena DSM 13814	Prevotella disiens FB035-09AN	-0.308175220848	-	3.08175220848	1.14817420739e-18
Dorea longicatena DSM 13814	Fusobacterium ulcerans ATCC 49185	-0.383837876875	-	3.83837876875	7.45986933525e-29
Dorea longicatena DSM 13814	Acinetobacter baumannii TCDC-AB0715	-0.314871581747	-	3.14871581747	1.85475898792e-19
Dorea longicatena DSM 13814	Shewanella putrefaciens 200	-0.304304977243	-	3.04304977243	3.22404815323e-18
Yersinia enterocolitica subsp. enterocolitica 8081	Erwinia pyrifoliae Ep1/96	0.838224675395	+	8.38224675395	1.32861226611e-207
Yersinia enterocolitica subsp. enterocolitica 8081	Cronobacter turicensis z3032	0.833868316492	+	8.33868316492	1.67668821061e-203
Yersinia enterocolitica subsp. enterocolitica 8081	Pectobacterium wasabiae WPP163	0.858365902943	+	8.58365902943	2.74480274726e-228
Yersinia enterocolitica subsp. enterocolitica 8081	Enterobacter aerogenes KCTC 2190	0.813384018503	+	8.13384018503	1.06227030575e-185
Yersinia enterocolitica subsp. enterocolitica 8081	Enterobacter cancerogenus ATCC 35316	0.825242177969	+	8.25242177969	1.00969225365e-195
Yersinia enterocolitica subsp. enterocolitica 8081	Enterobacter sp. 638	0.819016698308	+	8.19016698308	2.27779064819e-190
Yersinia enterocolitica subsp. enterocolitica 8081	Serratia proteamaculans 568	0.80727115266	+	8.0727115266	8.25569441285e-181
Yersinia enterocolitica subsp. enterocolitica 8081	Escherichia coli TW10509	0.841721731331	+	8.41721731331	5.52109533551e-211
Yersinia enterocolitica subsp. enterocolitica 8081	Edwardsiella ictaluri 93-146	0.829315400259	+	8.29315400259	2.42730426754e-199
Yersinia enterocolitica subsp. enterocolitica 8081	Klebsiella oxytoca KCTC 1686	0.81505718082	+	8.1505718082	4.5302423699e-187
Yersinia enterocolitica subsp. enterocolitica 8081	Citrobacter youngae ATCC 29220	0.847685536166	+	8.47685536166	6.04354238041e-217
Yersinia enterocolitica subsp. enterocolitica 8081	Erwinia billingiae Eb661	0.840263571156	+	8.40263571156	1.45166739486e-209
Yersinia enterocolitica subsp. enterocolitica 8081	Pantoea ananatis LMG 5342	0.854397061511	+	8.54397061511	5.74523810259e-224
Yersinia enterocolitica subsp. enterocolitica 8081	Candidatus Moranella endobia PCIT	0.802158138725	+	8.02158138725	7.49048919729e-177
Yersinia enterocolitica subsp. enterocolitica 8081	Citrobacter koseri ATCC BAA-895	0.932459569795	+	9.32459569795	0.0
Yersinia enterocolitica subsp. enterocolitica 8081	Pantoea vagans C9-1	0.816697846028	+	8.16697846028	1.99076719922e-188
Yersinia enterocolitica subsp. enterocolitica 8081	Providencia stuartii ATCC 25827	0.820438375961	+	8.20438375961	1.42346234149e-191
Yersinia enterocolitica subsp. enterocolitica 8081	Enterobacter lignolyticus SCF1	0.872893989089	+	8.72893989089	2.62748242528e-245
Yersinia enterocolitica subsp. enterocolitica 8081	Salmonella bongori NCTC 12419	0.888912028485	+	8.88912028485	1.09513391112e-266
Yersinia enterocolitica subsp. enterocolitica 8081	Enterobacter cloacae subsp. cloacae ATCC 13047	0.805493463439	+	8.05493463439	2.02366553031e-179
Yersinia enterocolitica subsp. enterocolitica 8081	Bacillus cereus SJ1	0.839002080751	+	8.39002080751	2.39180595435e-208
Yersinia enterocolitica subsp. enterocolitica 8081	Serratia odorifera DSM 4582	0.830339981361	+	8.30339981361	2.88168018601e-200
Yersinia enterocolitica subsp. enterocolitica 8081	Erwinia tasmaniensis Et1/99	0.813393610672	+	8.13393610672	1.04332516391e-185
Yersinia enterocolitica subsp. enterocolitica 8081	Citrobacter rodentium ICC168	0.897427695744	+	8.97427695744	1.94448890285e-279
Yersinia enterocolitica subsp. enterocolitica 8081	Erwinia amylovora ATCC 49946	0.861461565189	+	8.61461565189	9.45848252236e-232
Yersinia enterocolitica subsp. enterocolitica 8081	Xenorhabdus nematophila ATCC 19061	0.80500521528	+	8.0500521528	4.84419935951e-179
Yersinia enterocolitica subsp. enterocolitica 8081	Salmonella enterica subsp. enterica serovar Dublin str. SD3246	0.883231362848	+	8.83231362848	9.53190316072e-259
Yersinia enterocolitica subsp. enterocolitica 8081	Rahnella aquatilis CIP 78.65 = ATCC 33071	0.817285239244	+	8.17285239244	6.45401560236e-189
Yersinia enterocolitica subsp. enterocolitica 8081	Dickeya zeae Ech1591	0.841943838121	+	8.41943838121	3.34572948599e-211
Yersinia enterocolitica subsp. enterocolitica 8081	Eubacterium rectale M104/1	-0.321833814477	-	3.21833814477	2.65159374916e-20
Yersinia enterocolitica subsp. enterocolitica 8081	Dickeya dadantii Ech703	0.822392568737	+	8.22392568737	3.02416779958e-193
Yersinia enterocolitica subsp. enterocolitica 8081	Sodalis glossinidius str. 'morsitans'	0.834650088404	+	8.34650088404	3.14282910925e-204
Yersinia enterocolitica subsp. enterocolitica 8081	Xenorhabdus bovienii SS-2004	0.836938065604	+	8.36938065604	2.22430115584e-206
Yersinia enterocolitica subsp. enterocolitica 8081	Rheinheimera sp. A13L	0.817231581231	+	8.17231581231	7.1546841711e-189
Yersinia enterocolitica subsp. enterocolitica 8081	Pantoea sp. At-9b	0.859507191134	+	8.59507191134	1.48446974328e-229
Yersinia enterocolitica subsp. enterocolitica 8081	Proteus penneri ATCC 35198	0.800121394941	+	8.00121394941	2.62329104862e-175
Yersinia enterocolitica subsp. enterocolitica 8081	Pseudomonas syringae pv. morsprunorum str. M302280	0.815237083448	+	8.15237083448	3.2208752369e-187
Yersinia enterocolitica subsp. enterocolitica 8081	Dickeya dadantii Ech586	0.869763143313	+	8.69763143313	1.81622308724e-241
Yersinia enterocolitica subsp. enterocolitica 8081	Dermacoccus sp. Ellin185	0.831596927761	+	8.31596927761	2.06900155286e-201
Yersinia enterocolitica subsp. enterocolitica 8081	Pantoea sp. aB	0.81074755837	+	8.1074755837	1.43662910591e-183
Yersinia enterocolitica subsp. enterocolitica 8081	Pectobacterium carotovorum subsp. carotovorum PC1	0.805258984646	+	8.05258984646	3.07840686343e-179
Yersinia enterocolitica subsp. enterocolitica 8081	Pectobacterium atrosepticum SCRI1043	0.83952624401	+	8.3952624401	7.48840404816e-209
Bacteroides eggerthii 1_2_48FAA	Actinomyces sp. oral taxon 180 str. F0310	-0.368219765662	-	3.68219765662	1.61329554973e-26
Bacteroides eggerthii 1_2_48FAA	Corynebacterium variabile DSM 44702	-0.30428736695	-	3.0428736695	3.23911607783e-18
Bacteroides eggerthii 1_2_48FAA	Actinomyces sp. oral taxon 175 str. F0384	-0.350059983496	-	3.50059983496	5.83437939833e-24
Bacteroides eggerthii 1_2_48FAA	Actinomyces sp. oral taxon 170 str. F0386	-0.348022395639	-	3.48022395639	1.10362613516e-23
Bacteroides eggerthii 1_2_48FAA	Actinomyces odontolyticus F0309	-0.334377590924	-	3.34377590924	6.99542738117e-22
Shewanella woodyi ATCC 51908	Erwinia pyrifoliae Ep1/96	0.808008858777	+	8.08008858777	2.16731932515e-181
Shewanella woodyi ATCC 51908	Pectobacterium wasabiae WPP163	0.812087450451	+	8.12087450451	1.19809201381e-184
Shewanella woodyi ATCC 51908	Buchnera aphidicola BCc	0.816091367495	+	8.16091367495	6.34252656126e-188
Shewanella woodyi ATCC 51908	Serratia proteamaculans 568	0.824453696515	+	8.24453696515	4.94190617734e-195
Shewanella woodyi ATCC 51908	Edwardsiella ictaluri 93-146	0.83579178319	+	8.3579178319	2.68259878709e-205
Shewanella woodyi ATCC 51908	Erwinia billingiae Eb661	0.819562502887	+	8.19562502887	7.87901254885e-191
Shewanella woodyi ATCC 51908	Candidatus Moranella endobia PCIT	0.851078641996	+	8.51078641996	1.88146998405e-220
Shewanella woodyi ATCC 51908	Pantoea vagans C9-1	0.830137925609	+	8.30137925609	4.39185964122e-200
Shewanella woodyi ATCC 51908	Providencia stuartii ATCC 25827	0.821415031502	+	8.21415031502	2.08887547864e-192
Shewanella woodyi ATCC 51908	Serratia sp. AS12	0.826357794237	+	8.26357794237	1.05288003051e-196
Shewanella woodyi ATCC 51908	Serratia odorifera DSM 4582	0.816577264949	+	8.16577264949	2.50740581799e-188
Shewanella woodyi ATCC 51908	Legionella pneumophila str. Paris	0.80834161713	+	8.0834161713	1.18331469428e-181
